소재지,장례식장 이름,주소,전화번호
경북,동국대학교경주병원장례 식장,경상북도 경주시 동대로 87 (석장동),054-770-8333
경북,계명대학교경주동산병원 장례식장,"경상북도 경주시 봉황로 65 (서부동, 계명대학교경주동산병원)",054-774-0288
경북,시민장례식장,경상북도 경주시 화랑로 40 (성건동),054-775-4443
경북,안강중앙병원장례식장,경상북도 경주시 안강읍 안강중앙로 150-3 (산대리),054-761-3014
경북,미루병원장례식장,경상북도 경주시 안강읍 화전북4길 8 (산대리),054-762-4404
경북,늘푸른장례식장,"경상북도 경주시 유림로13번길 155 (용강동, 늘푸른요양병원)",054-705-4444
경북,위더스요양병원장례식장,"경상북도 경주시 승삼북길 31 (용강동, 위더스요양병원)",054-744-4044
경북,경주하늘마루장례식장,경상북도 경주시 서면 하늘마루길 330 (도리),054-751-9444
경북,김천시민장례식장,경상북도 김천시 남면 초곡길 167 (초곡리),054-435-4321
경북,김천제일병원장례식장,경상북도 김천시 신음1길 12 (신음동),054-433-9444
경북,태찬장례예식장,경상북도 김천시 농공단지길 20-22 (신음동),054-435-6119
경북,김천의료원장례식장,경상북도 김천시 모암길 24 (모암동),054-429-8280
경북,김천요양병원장례식장,경상북도 김천시 모암길 3 (용두동),054-433-4446
경북,안동의료원 장례식장 국화원,"경상북도 안동시 태사2길 55,안동의료원 (북문동)",054-850-6440
경북,안동병원장례식장,경상북도 안동시 앙실로 11 (수상동),054-840-0030
경북,안동농협장례식장,경상북도 안동시 서동문로 99 (금곡동),054-821-4404
경북,용상안동병원장례식장,경상북도 안동시 전거리길 57 (용상동),054-840-0040
경북,안동전문장례식장,경상북도 안동시 강남로 5(수상동),054-821-0101
경북,서안동농협장례식장,경상북도 안동시 풍산읍 본마을길 36-22 (노리),054-854-9980
경북,도립노인병원장례식장,경상북도 안동시 남후면 남일로 1463 (무릉리),054-852-4441
경북,고아농협 장례문화원,경상북도 구미시 고아읍 오로4길 112 (오로리),054-482-7411
경북,구미푸른요양병원장례식 장,경상북도 구미시 장천면 산호대로 1391 (하장리),054-474-4443
경북,구미천사요양병원장례식 장,경상북도 구미시 고아읍 이례로 46 (이례리),054-481-4441
경북,구미제일요양병원장례식 장,"경상북도 구미시 고아읍 선산대로 1116 (오로리, 제일병원)",054-481-1900
경북,구미가톨릭요양병원장례 식장,경상북도 구미시 야은로 483 (도량동),054-442-2323
경북,구미장례식장해원,경상북도 구미시 야은로 119 (부곡동),054-443-5445
경북,구미강동병원장례식장,"경상북도 구미시 인동20길 46 (진평동, 구미강동병원)",054-473-9650
경북,순천향장례식장,"경상북도 구미시 1공단로 179 (공단동, 구미순천향병원)",054-464-4444
경북,아성병원장례식장,경상북도 구미시 선기로 155-23 (선기동),054-442-5555
경북,차병원장례식장,"경상북도 구미시 신시로10길 12 (형곡동, 차병원)",054-452-1919
경북,선산 국화원 전문 장례식장,경상북도 구미시 선산읍 선산대로 1269 (화조리),054-481-2929
경북,선산전문장례식장,경상북도 구미시 선산읍 선상동로 58 (생곡리),054-482-1414
경북,남구미요양병원장례식장,경상북도 구미시 금오대로 378 (오태동),054-716-0044
경북,"영주장례문화원(소망장 례식장, 중복)",경상북도 영주시 신재로 134 (가흥동),054-636-0880
경북,영주적십자병원장례식장,"경상북도 영주시 대학로 327 (가흥동, 영주적십자병원)",054-630-0128
경북,명품병원장례문화원,경상북도 영주시 반지미로 260 (가흥동),054-634-1444
경북,자인병원장례식장,경상북도 영주시 대동로31번길 9 (가흥동),054-635-3400
경북,대영장례식장,경상북도 영주시 봉화로 89 (상망동),054-634-4441
경북,풍기성심요양병원장례식 장,"경상북도 영주시 풍기읍 소백로1916번길 6 (동부리, 풍기성심요양병원)",054-630-2500
경북,영주 국화원장례식장,경상북도 영주시 신재로 167 (상줄동),054-633-4441
경북,하늘전문장례식장,경상북도 영주시 구성로 321-16 (영주동),054-633-4444
경북,청하요양병원장례식장,경상북도 영주시 신재로24번길 91 (가흥동),054-634-0444
경북,영주장례식장,경상북도 영주시 신재로 153 (상줄동),054-638-1444
경북,현대장례식장,"경상북도 영주시 가흥공단로 11 (상줄동, 소망장례식장)",054-634-4400
경북,성누가병원장례식장,경상북도 영주시 구성로 321-12 (영주동),054-635-4444
경북,풍기전문장례식장,경상북도 영주시 풍기읍 안풍로 231 (산법리),054-637-4442
경북,기독장례식장,경상북도 영주시 구성로 380 (영주동),054-631-4444
경북,효사랑요양병원장례식장,경상북도 영천시 금호읍 금호로 484 (신월리),054-337-4044
경북,영천참좋은요양병원장례 식장,경상북도 영천시 망정1길 32 (망정동),054-338-1024
경북,영천국화원전문장례식장,경상북도 영천시 오수1길 18 (오수동),054-331-4444
경북,영천영락원장례식장,경상북도 영천시 천문로 596-8 (오미동),054-336-4444
경북,(주)영천장례식장,경상북도 영천시 한방로 35 (도동),054-332-4000
경북,㈜국화원전문장례식장영 대병원영천지점,경상북도 영천시 오수1길 10 (오수동),054-330-7400
경북,상주시민장례식장,경상북도 상주시 경상대로 2693 (가장동),054-536-8800
경북,제일장례식장,경상북도 상주시 영남제일로 1408-15 (복룡동),054-531-4411
경북,상주장례식장,경상북도 상주시 영남제일로 1953 (낙양동),054-531-4444
경북,상주성모병원 장례식장,경상북도 상주시 냉림서성길 7 (냉림동),054-535-6000
경북,대한적십자사상주병원장 례식장,"경상북도 상주시 상서문로 53 (남성동, 적십자병원)",054-530-3017
경북,효신전문장례식장,경상북도 상주시 함창읍 경상대로 4946-43 (오동리),054-541-8007
경북,중앙장례식장,경상북도 상주시 함창읍 함창로 586 (윤직리),054-541-4477
경북,문경국화원장례식장,경상북도 문경시 공평로 134 (공평동),054-555-6444
경북,문경제일병원장례식장,경상북도 문경시 당교3길 25 (모전동),054-550-7948
경북,문경장례식장,경상북도 문경시 산양면 서당마길 7-5 (반곡리),054-555-7000
경북,양지요양병원장례식장,경상북도 경산시 경산로 174 (옥산동 793),053-817-9444
경북,세명병원장례식장,경상북도 경산시 경안로 208 (중방동),053-816-4444
경북,경산중앙병원장례식장,경상북도 경산시 경안로 11 (백천동),053-814-0044
경북,서요양병원장례식장,"경상북도 경산시 계양로 193 (계양동, 서병원)",053-817-4444
경북,삼성병원장례식장,"경상북도 경산시 하양읍 대경로 795 (동서리, 하양삼성병원)",053-854-4444
경북,부림요양병원장례식장,경상북도 경산시 와촌면 하양로 359 (용천리),053-853-1888
경북,옥산전문장례예식장,경상북도 경산시 서상길 84 (서상동),053-801-4444
경북,하양전문장례식장,경상북도 경산시 하양읍 금송로 113 (동서리),053-857-0004
경북,의성전문장례식장,"경상북도 의성군 의성읍 홍술로 89-49 (철파리, 의성장례식장)",054-832-4004
경북,성제장례식장,"경상북도 의성군 안계면 안계길 200 (용기리, 성제병원)",054-861-4441
경북,공생병원장례식장,경상북도 의성군 의성읍 후죽2길 6 (후죽리),054-834-9906
경북,다인농협장례식장,경상북도 의성군 다인면 단북다인로 1069 (산내리),054-861-4011
경북,의성제일장례식장,경상북도 의성군 의성읍 홍술로 94 (원당리),054-834-4300
경북,의성성심요양병원장례식 장,경상북도 의성군 금성면 탑리길 8-2 (대리리),054-833-4479
경북,의성중부농협장례식장,경상북도 의성군 봉양면 강변길 957-10 (화전리),054-832-2704
경북,안계농협장례식장,경상북도 의성군 안계면 서부로 1776-62 (용기리),054-862-1910
경북,진보병원장례식장,"경상북도 청송군 진보면 경동로 4003 (후평리, 진보병원)",054-874-7802
경북,청송군보건의료원장례식 장,"경상북도 청송군 청송읍 의료원길 19 (금곡리, 청송보건의료원)",054-873-7801
경북,안덕장례식장,경상북도 청송군 안덕면 청송로 1914 (복리),054-872-0850
경북,영양병원장례식장,"경상북도 영양군 영양읍 동서대로 75 (서부리, 영양병원)",054-682-0727
경북,영양전문장례식장,경상북도 영양군 영양읍 중앙로 281 (동부리),054-682-4700
경북,영덕제일요양병원장례식 장,경상북도 영덕군 영덕읍 우곡길 52 (우곡리),054-733-4440
경북,영덕효요양병원장례식장,경상북도 영덕군 영덕읍 영덕로 72-12 (남산리),054-732-4444
경북,영덕아산병원 장례식장,경상북도 영덕군 영해면 영덕로 1621 (성내리),054-730-0168
경북,영덕전문장례식장,경상북도 영덕군 영덕읍 하저길 20 (우곡리),054-734-6800
경북,청도대남병원장례식장,경상북도 청도군 화양읍 청화로 79-7 (범곡리),054-371-5525
경북,청도전문장례식장,경상북도 청도군 청도읍 새마을로 1405(송읍리),054-371-5544
경북,고령영생병원장례식장,"경상북도 고령군 대가야읍 중앙로 33 (헌문리, 영생병원)",054-956-4455
경북,고령전문장례식장,경상북도 고령군 쌍림면 대가야로 947 (고곡리),054-956-4444
경북,고령대가야장례식장,경상북도 고령군 대가야읍 일량로 83 (고아리),054-955-1667
경북,성주효병원장례식장,경상북도 성주군 성주읍 성주순환로 239 (예산리),054-933-1282
경북,가야장례식장,경상북도 성주군 성주읍 주산로 189 (삼산리),054-933-4114
경북,성주전문장례식장,"경상북도 성주군 성주읍 주산로 83 (삼산리, 성주경대요양병원)",054-933-0444
경북,왜관병원장례식장,"경상북도 칠곡군 왜관읍 군청2길 10 (왜관리, 왜관병원)",054-976-4446
경북,혜원성모병원장례식장,경상북도 칠곡군 약목면 관호7길 41 (관호리),054-975-4044
경북,칠곡군농협연합장례식장,경상북도 칠곡군 약목면 관호10길 248-56 (관호리),054-976-9988
경북,예천농협장례식장,경상북도 예천군 예천읍 양궁로 154,054-655-0990
경북,예천장례식장,경상북도 예천군 예천읍 충효로 35-8,054-655-4442
경북,예천권병원장례식장,경상북도 예천군 예천읍 시장로 136,054-655-0456
경북,봉화군산림조합장례식장,"경상북도 봉화군 봉화읍 봉화로 850 (적덕리, 봉화군산림조합장례식장)",054-674-4119
경북,해성장례식장,경상북도 봉화군 봉화읍 보밑길 3 (내성리),054-674-0015
경북,봉화장례식장,경상북도 봉화군 봉화읍 다덕로 152-1 (유곡리),054-673-0061
경북,(의)동재의료재단오차드 장례식장,"경상북도 울진군 후포면 동해대로 441 (삼율리, 오차드요양병원)",054-787-1206
경북,울진군의료원장례식장,"경상북도 울진군 울진읍 현내항길 71 (연지리, 울진군의료원)",054-785-7800
경북,울릉군보건의료원장례식 장,경상북도 울릉군 울릉읍 울릉순환로 396-18 (도동리),054-790-6871
경남,창원경상대학교병원장례 식장,경상남도 창원시 성산구 삼정자로 9 (성주동),055-214-1900
경남,신세계장례식장,"경상남도 창원시 마산회원구 내서읍 죽암로 89지하2층신세계장례식장 (호계리, 신세계요양병원)",055-232-4334
경남,큰사랑요양병원장례식장,"경상남도 창원시 마산회원구 북성로 469,지하1층 (두척동, 큰사랑요양병원)",055-231-5444
경남,삼성창원병원장례식장,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",055-233-5131
경남,행복한병원장례식장,"경상남도 창원시 의창구 북면 천주로 785,행복한병원장례식장 (동전리, 행복한병원)",055-255-0220
경남,세광병원장례식장,"경상남도 창원시 진해구 중원동로 55-1 (중앙동, 진해세광병원)",055-545-4447
경남,창원한마음병원장례식장,"경상남도 창원시 의창구 용동로57번길 8,창원한마음병원장례식장 (사림동)",055-225-1200
경남,창원시립상복공원장례식 장,경상남도 창원시 성산구 공단로474번길 160 (상복동),055-712-0930
경남,늘푸른장례식장,경상남도 창원시 진해구 충장로 181 (여좌동),055-551-8000
경남,창원파티마병원장례식장,경상남도 창원시 의창구 창이대로 45 (명서동),055-270-1900
경남,SMG연세병원장례식장,경상남도 창원시 마산합포구 3.15대로 76 (월남동2가),055-223-1000
경남,경상남도 마산의료원 장례식장,경상남도 창원시 마산합포구 3.15대로 231 (마산의료원 장례식장),055-249-1700
경남,연세에스병원장례식장,경상남도 창원시 진해구 해원로32번길 13 (이동),055-548-7759
경남,영락원전문장례식장,경상남도 창원시 마산회원구 봉양로 152 (봉암동),055-292-4444
경남,동창원장례식장,"경상남도 창원시 의창구 동읍 의창대로 870-5 (용잠리, 동창원요양병원)",055-244-4000
경남,동마산장례식장,"경상남도 창원시 마산회원구 3.15대로 681지하2층 (석전동, 동마산병원)",055-290-5044
경남,정다운병원장례식장,경상남도 창원시 마산회원구 봉양로 160 (봉암동),055-244-4444
경남,세명병원장례식장,경상남도 창원시 진해구 용원서로 42 (용원동),055-541-4444
경남,경상국립대학교병원장례 식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",055-750-8448
경남,엠마우스병원 장례식장,경상남도 진주시 남강로 25 (평거동),055-745-4444
경남,제일병원장례식장,"경상남도 진주시 진주대로 885 (강남동, 제일병원)",055-750-7100
경남,진주시민장례식장 (주)휴드림,"경상남도 진주시 문산읍 문산순환로 13 (소문리, 진주시민장례식장)",055-762-4444
경남,센텀장례식장,경상남도 진주시 진주대로941번길 8 (강남동),055-795-2800
경남,(주)한빛장례식장,경상남도 진주시 대신로 120 (상평동),055-756-0300
경남,문산장례식장,경상남도 진주시 문산읍 제곡길98번길 41 (삼곡리),055-746-1024
경남,유한회사 진주중앙장례식장,경상남도 진주시 촉석로 178 (중안동),055-745-8000
경남,한일병원장례식장,"경상남도 진주시 범골로 17, 1층 (충무공동)",055-756-9009
경남,진주장례식장,경상남도 진주시 남강로 1721 (초전동),055-759-4141
경남,숭례관장례식장,경상남도 통영시 충렬로 8-5 (서호동),055-643-1024
경남,새통영병원장례식장,"경상남도 통영시 무전7길 192 (무전동, 새통영병원)",055-645-7300
경남,고려병원장례식장,"경상남도 통영시 중앙로 310 (무전동, 통영고려병원)",055-643-4444
경남,경남도립노인전문병원장 례식장,경상남도 통영시 도산면 남해안대로 1818 (도선리),055-640-1919
경남,e좋은병원장례식장,경상남도 통영시 광도면 죽림해안로 26-12 (죽림리),055-648-3444
경남,통영서울병원장례식장,경상남도 통영시 광도면 남해안대로 857 (죽림리),055-644-9959
경남,통영전문장례식장,경상남도 통영시 장대길 142 (정량동),055-645-1233
경남,추모원장례식장,경상남도 사천시 서포면 서포로 786 (외구리),055-855-4433
경남,삼천포서울병원장례식장,경상남도 사천시 남일로 33 (동금동),055-835-9944
경남,우리장례식장,"경상남도 사천시 송포공단길 53 (송포동, 우리장례식장)",055-834-1024
경남,한마음병원장례식장,"경상남도 사천시 향촌4길 127 (향촌동, 한마음병원)",055-835-2410
경남,삼천포장례식장,경상남도 사천시 진삼로 217-13 (송포동),055-835-2244
경남,사천공설장례식장,"경상남도 사천시 해안관광로 208-66 (송포동, 사천시누리원화장장)",055-831-4594
경남,에스엠(SM)상조온요양 병원장례식장,"경상남도 사천시 사천읍 구암두문로 154-28 (구암리, 온요양병원)",055-853-5557
경남,시민장례식장,경상남도 사천시 송포공단길 31 (송포동),055-834-1051
경남,사천시농협장례식장,경상남도 사천시 사천읍 구암두문로 146-12 (구암리),055-852-0004
경남,사천중앙요양병원장례식 장,"경상남도 사천시 사천읍 옥산로 127 (선인리, 사천중앙병원)",055-851-5444
경남,김해시민장례식장,경상남도 김해시 금관대로910번길 4 (풍유동),055-900-4000
경남,현대병원장례식장,경상남도 김해시 구산로 23 (구산동),055-331-0036
경남,교원예움 김해장례식장,경상남도 김해시 삼안로8번길 24 (지내동),055-331-4444
경남,보람김해장례식장,경상남도 김해시 분성로 98 (외동),055-322-4442
경남,성모병원장례식장,경상남도 김해시 김해대로 2479-1 (삼정동),055-336-4475
경남,김해복음병원장례식장,경상남도 김해시 활천로 33 (삼정동),055-330-9999
경남,조은금강병원장례식장,경상남도 김해시 김해대로 1814-37 (삼계동),055-330-0400
경남,장유누가병원 장례식장,"경상남도 김해시 대청로104번길 80-1 (대청동,누가병원)",055-332-4000
경남,하늘재전문장례식장,경상남도 김해시 진영읍 진산대로 92 (진영리),055-343-8400
경남,갑을장유병원장례식장,경상남도 김해시 장유로 167-13 (부곡동),055-314-5533
경남,김해한솔병원장례식장,"경상남도 김해시 김해대로 2379 (부원동, 김해한솔재활요양병원)",055-321-6624
경남,진영병원 장례식장,"경상남도 김해시 진영읍 김해대로334번길 9,지하1층 (진영리, 진영삼성병원)",055-345-1444
경남,진영전문장례식장,경상남도 김해시 진영읍 서부로 47 (설창리),055-345-9444
경남,녹십자요양병원장례식장,경상남도 김해시 호계로 416 (부원동),055-338-3501
경남,희윤요양병원 장례식장,경상남도 밀양시 부북면 춘화로 60 (용지리),055-353-9199
경남,한솔장례식장,경상남도 밀양시 창밀로 3528 (내이동),055-356-7213
경남,밀양병원장례식장,경상남도 밀양시 밀양대로 1823 (삼문동),055-356-9411
경남,밀양시민장례식장,"경상남도 밀양시 중앙로 114 (가곡동, 세종요양병원)",055-354-0444
경남,밀양농협장례식장,경상남도 밀양시 북성로7길 66 (내일동),055-355-8525
경남,행복한병원장례식장,경상남도 밀양시 하남읍 수산중앙로 56-2 (수산리),054-391-0062
경남,대우병원장례식장,"경상남도 거제시 두모길 16 (두모동, 대우병원)",055-680-8444
경남,맑은샘병원장례식장,"경상남도 거제시 연초면 거제대로 4477 (연사리, 맑은샘병원)",055-636-4800
경남,백병원대명아임레디장례 식장,"경상남도 거제시 계룡로5길 14 (상동동, 거붕백병원)",055-636-3112
경남,21C한일병원장례식장,경상남도 거제시 사등면 지석로 70 (지석리),055-634-1014
경남,굿뉴스요양병원장례식장,"경상남도 거제시 거제면 거제남서로 3554 (서정리, 굿뉴스병원)",055-633-0844
경남,보람상조개발(주)양산부 산대병원장례식장,경상남도 양산시 물금읍 금오로 20 (양산부산대학교병원 장례식장),055-372-4447
경남,웅상중앙병원장례식장,경상남도 양산시 서창로 59 (명동),055-912-4440
경남,혜인요양병원장례식장,"경상남도 양산시 웅상대로 955 (평산동, 토해인병원)",055-912-4449
경남,양산서울요양병원장례식 장,"경상남도 양산시 삼성7길 11-14,양산서울요양병원장례식장 (북정동)",055-381-4144
경남,양산장례식장,"경상남도 양산시 동면 남양산길 73, 양산장례식장",055-366-4440
경남,쉴낙원 양산시민장례식장,경상남도 양산시 상북면 와곡1길 28 (소토리),055-381-4444
경남,신세계병원장례식장,경상남도 양산시 월라2길 45 (덕계동),055-367-4411
경남,새웅상요양병원장례식장,경상남도 양산시 서창동1길 7 (삼호동),055-362-4444
경남,자굴산장례식장,경상남도 의령군 가례면 홍의로 312 (가례리),055-573-2233
경남,의령전문장례식장,경상남도 의령군 용덕면 의합대로 510 (정동리),055-574-4040
경남,부성장례식장,경상남도 의령군 유곡면 의합대로 1648 (세간리),055-573-4500
경남,의령사랑병원장례식장,경상남도 의령군 의령읍 의합대로 105-8 (무전리),055-600-2044
경남,함안하늘공원장례식장,"경상남도 함안군 가야읍 함마대로 1145 (사내리, 함안하늘공원)",055-585-7180
경남,함안시민장례식장,경상남도 함안군 산인면 학산2길 17-50 (송정리),055-785-4444
경남,시영의료재단 영동병원장례식장,"경상남도 함안군 칠원읍 용산2길 45-13 (용산리, 병원)",055-587-4447
경남,새롬병원장례식장,경상남도 함안군 칠원읍 예곡1길 13 (예곡리),055-586-6006
경남,한성병원장례식장,경상남도 창녕군 창녕읍 교리1길 2 (교리),055-532-1532
경남,창녕전문장례식장,경상남도 창녕군 창녕읍 창녕대로 120 (탐하리),055-532-4445
경남,남지요양병원장례식장,경상남도 창녕군 남지읍 동포로 15 (남지리),055-526-5788
경남,창녕군공설장례식장,경상남도 창녕군 창녕읍 탐하로 201 (술정리),055-533-8510
경남,부곡온천병원장례식장,"경상남도 창녕군 부곡면 원앙로 72 (거문리, 부곡온천병원)",055-521-7744
경남,영산요양병원장례식장,경상남도 창녕군 영산면 영산도천로 430 (죽사리),055-536-9090
경남,창녕효요양병원장례식장,경상남도 창녕군 대지면 효정직교길 119 (효정리),055-532-5858
경남,경남요양병원장례식장,경상남도 창녕군 남지읍 남지중앙로 45 (남지리),055-526-2575
경남,고성제일요양병원장례식 장,경상남도 고성군 고성읍 남해안대로 2514 (율대리),055-804-8400
경남,고성영락원장례식장,"경상남도 고성군 고성읍 남해안대로 2607-1 (동외리, 고성영락원장례식장)",055-672-4444
경남,고성장례식장화라주식회 사,경상남도 고성군 고성읍 상정대로 390 (교사리),055-672-5000
경남,고성성심병원장례식장,경상남도 고성군 회화면 남해안대로 3963-21 (삼덕리),055-673-8780
경남,남해전문장례식장,경상남도 남해군 남해읍 남해대로 2629-4 (입현리),055-863-1024
경남,남해병원장례식장,경상남도 남해군 남해읍 화전로 175 (아산리),055-863-5444
경남,남해추모누리장례식장,경상남도 남해군 서면 연죽로 46-77 (연죽리),055-862-0442
경남,창선공익장례식장,경상남도 남해군 창선면 동부대로 2437-15 (동대리),055-867-4141
경남,하동장례식장,경상남도 하동군 적량면 공설운동장로 95-7 (동산리),055-883-4484
경남,하동우리들병원장례식장,"경상남도 하동군 금남면 섬진강대로 957 (계천리, 하동우리들병원)",055-884-1024
경남,하동병원장례식장,경상남도 하동군 하동읍 화심길 51-7 (두곡리),055-884-7044
경남,새진교장례식장,경상남도 하동군 진교면 경충로 1155 (진교리),055-884-8224
경남,진교장례식장,경상남도 하동군 진교면 구고속도로 826 (고룡리),055-883-0474
경남,산청장례식장,경상남도 산청군 산청읍 웅석봉로133번길 146-1 (지리),055-974-4500
경남,산청경호장례식장,경상남도 산청군 산청읍 중앙로 93-8(지리),055-973-1234
경남,(주)원지산청장례식장,경상남도 산청군 신안면 지리산대로 3657 (하정리),055-974-1234
경남,함양제일장례식장,경상남도 함양군 함양읍 고운로 476-19 (백천리),055-962-4002
경남,함양장례식장,경상남도 함양군 함양읍 고운로 284 (백천리),055-964-2000
경남,함양성심병원장례식장,경상남도 함양군 함양읍 용평1길 5 (용평리),055-962-9999
경남,거창장례식장,경상남도 거창군 거창읍 장팔길 159-15 (장팔리),055-944-4444
경남,거창적십자병원장례식장,"경상남도 거창군 거창읍 중앙로 91 (상림리, 거창적십자병원)",055-944-4482
경남,거창서경병원장례식장( 거창한국병원장례식장),"경상남도 거창군 거창읍 송정1길 24-13 (송정리, 서경병원)",055-945-0130
경남,합천추모공원장례식장,경상남도 합천군 합천읍 합천호수로 1613 (합천리),055-934-4444
경남,합천고려병원 장례식장,경상남도 합천군 대양면 대야로 737-20 (정양리),055-931-4464
경남,(주)합천장례식장,경상남도 합천군 대양면 동부로 64-2 (정양리),055-932-7000
